i,j,x,y,initial,numerical,exact,error,absError
47,24,5.9375000000000000e-01,3.0625000000000002e-01,-5.8778525229247336e-01,-3.9267877590700001e-01,-5.8778525229247358e-01,1.9510647638547357e-01,1.9510647638547357e-01
48,24,6.0624999999999996e-01,3.0625000000000002e-01,-5.2249856471594947e-01,-3.4850509786500000e-01,-5.2249856471594824e-01,1.7399346685094824e-01,1.7399346685094824e-01
49,24,6.1875000000000002e-01,3.0625000000000002e-01,-4.5399049973954697e-01,-3.0218277000400001e-01,-4.5399049973954658e-01,1.5180772973554657e-01,1.5180772973554657e-01
50,24,6.3124999999999998e-01,3.0625000000000002e-01,-3.8268343236509039e-01,-2.5399738488099999e-01,-3.8268343236508995e-01,1.2868604748408996e-01,1.2868604748408996e-01
51,24,6.4375000000000004e-01,3.0625000000000002e-01,-3.0901699437494762e-01,-2.0424602141699999e-01,-3.0901699437494634e-01,1.0477097295794635e-01,1.0477097295794635e-01
52,24,6.5625000000000000e-01,3.0625000000000002e-01,-2.3344536385590520e-01,-1.5323541331200000e-01,-2.3344536385590559e-01,8.0209950543905589e-02,8.0209950543905589e-02
53,24,6.6874999999999996e-01,3.0625000000000002e-01,-1.5643446504023112e-01,-1.0128005792899999e-01,-1.5643446504022973e-01,5.5154407111229736e-02,5.5154407111229736e-02
54,24,6.8125000000000002e-01,3.0625000000000002e-01,-7.8459095727844749e-02,-4.8700277308600000e-02,-7.8459095727844250e-02,2.9758818419244250e-02,2.9758818419244250e-02
55,24,6.9374999999999998e-01,3.0625000000000002e-01,-2.4492935982947064e-16,4.1797567153200000e-03,2.4492935982947064e-16,4.1797567153197554e-03,4.1797567153197554e-03
56,24,7.0625000000000004e-01,3.0625000000000002e-01,7.8459095727846026e-02,5.7034021149199997e-02,7.8459095727846512e-02,-2.1425074578646515e-02,2.1425074578646515e-02
57,24,7.1875000000000000e-01,3.0625000000000002e-01,1.5643446504022973e-01,1.0953665187700000e-01,1.5643446504023023e-01,-4.6897813163230231e-02,4.6897813163230231e-02
58,24,7.3124999999999996e-01,3.0625000000000002e-01,2.3344536385590559e-01,1.6136395272099999e-01,2.3344536385590609e-01,-7.2081411134906098e-02,7.2081411134906098e-02
59,24,7.4375000000000002e-01,3.0625000000000002e-01,3.0901699437494717e-01,2.1219639113800001e-01,3.0901699437494762e-01,-9.6820603236947606e-02,9.6820603236947606e-02
60,24,7.5624999999999998e-01,3.0625000000000002e-01,3.8268343236508995e-01,2.6172056824099998e-01,3.8268343236509039e-01,-1.2096286412409041e-01,1.2096286412409041e-01
61,24,7.6875000000000004e-01,3.0625000000000002e-01,4.5399049973954736e-01,3.0963115100999999e-01,4.5399049973954780e-01,-1.4435934872954781e-01,1.4435934872954781e-01
62,24,7.8125000000000000e-01,3.0625000000000002e-01,5.2249856471594824e-01,3.5563275477000000e-01,5.2249856471594869e-01,-1.6686580994594868e-01,1.6686580994594868e-01
63,24,7.9374999999999996e-01,3.0625000000000002e-01,5.8778525229247358e-01,3.9944176433700002e-01,5.8778525229247403e-01,-1.8834348795547401e-01,1.8834348795547401e-01
64,24,8.0625000000000002e-01,3.0625000000000002e-01,6.4944804833018377e-01,4.4078808259899999e-01,6.4944804833018421e-01,-2.0865996573118423e-01,2.0865996573118423e-01
65,24,8.1874999999999998e-01,3.0625000000000002e-01,7.0710678118654735e-01,4.7941679575500001e-01,7.0710678118654768e-01,-2.2768998543154767e-01,2.2768998543154767e-01
66,24,8.3125000000000004e-01,3.0625000000000002e-01,7.6040596560003160e-01,5.1508974494299997e-01,7.6040596560003193e-01,-2.4531622065703196e-01,2.4531622065703196e-01
67,24,8.4375000000000000e-01,3.0625000000000002e-01,8.0901699437494679e-01,5.4758699456899995e-01,8.0901699437494701e-01,-2.6142999980594706e-01,2.6142999980594706e-01
68,24,8.5624999999999996e-01,3.0625000000000002e-01,8.5264016435409229e-01,5.7670818828100001e-01,8.5264016435409251e-01,-2.7593197607309250e-01,2.7593197607309250e-01
69,24,8.6875000000000002e-01,3.0625000000000002e-01,8.9100652418836768e-01,6.0227378423900002e-01,8.9100652418836801e-01,-2.8873273994936799e-01,2.8873273994936799e-01
70,24,8.8124999999999998e-01,3.0625000000000002e-01,9.2387953251128652e-01,6.2412616204000004e-01,9.2387953251128663e-01,-2.9975337047128658e-01,2.9975337047128658e-01
71,24,8.9375000000000004e-01,3.0625000000000002e-01,9.5105651629515375e-01,6.4213059450900001e-01,9.5105651629515386e-01,-3.0892592178615386e-01,3.0892592178615386e-01
72,24,9.0625000000000000e-01,3.0625000000000002e-01,9.7236992039767645e-01,6.5617607833199998e-01,9.7236992039767656e-01,-3.1619384206567658e-01,3.1619384206567658e-01
73,24,9.1874999999999996e-01,3.0625000000000002e-01,9.8768834059513777e-01,6.6617601843200003e-01,9.8768834059513788e-01,-3.2151232216313785e-01,3.2151232216313785e-01
74,24,9.3125000000000002e-01,3.0625000000000002e-01,9.9691733373312796e-01,6.7206876185300002e-01,9.9691733373312807e-01,-3.2484857188012806e-01,3.2484857188012806e-01
75,24,9.4374999999999998e-01,3.0625000000000002e-01,1.0000000000000000e+00,6.7381797787099995e-01,1.0000000000000000e+00,-3.2618202212900005e-01,3.2618202212900005e-01
76,24,9.5625000000000004e-01,3.0625000000000002e-01,9.9691733373312785e-01,6.7141288198799998e-01,9.9691733373312785e-01,-3.2550445174512788e-01,3.2550445174512788e-01
77,24,9.6875000000000000e-01,3.0625000000000002e-01,9.8768834059513788e-01,6.6486830242100003e-01,9.8768834059513788e-01,-3.2282003817413785e-01,3.2282003817413785e-01
78,24,9.8124999999999996e-01,3.0625000000000002e-01,9.7236992039767633e-01,6.5422458867800004e-01,9.7236992039767645e-01,-3.1814533171967641e-01,3.1814533171967641e-01
79,24,9.9375000000000002e-01,3.0625000000000002e-01,9.5105651629515364e-01,6.3954736279400004e-01,9.5105651629515353e-01,-3.1150915350115349e-01,3.1150915350115349e-01
0,25,6.2500000000000003e-03,3.1874999999999998e-01,8.9100652418836812e-01,5.9847864455900002e-01,8.9100652418836812e-01,-2.9252787962936810e-01,2.9252787962936810e-01
1,25,1.8749999999999999e-02,3.1874999999999998e-01,8.5264016435409229e-01,5.7234035451200005e-01,8.5264016435409229e-01,-2.8029980984209224e-01,2.8029980984209224e-01
2,25,3.1250000000000000e-02,3.1874999999999998e-01,8.0901699437494745e-01,5.4267339585800001e-01,8.0901699437494723e-01,-2.6634359851694722e-01,2.6634359851694722e-01
3,25,4.3749999999999997e-02,3.1874999999999998e-01,7.6040596560003104e-01,5.0966067526000003e-01,7.6040596560003038e-01,-2.5074529034003035e-01,2.5074529034003035e-01
4,25,5.6250000000000001e-02,3.1874999999999998e-01,7.0710678118654757e-01,4.7350572712099998e-01,7.0710678118654791e-01,-2.3360105406554793e-01,2.3360105406554793e-01
5,25,6.8750000000000006e-02,3.1874999999999998e-01,6.4944804833018410e-01,4.3443145871700001e-01,6.4944804833018366e-01,-2.1501658961318365e-01,2.1501658961318365e-01
6,25,8.1250000000000003e-02,3.1874999999999998e-01,5.8778525229247325e-01,3.9267877590700001e-01,5.8778525229247280e-01,-1.9510647638547279e-01,1.9510647638547279e-01
7,25,9.3750000000000000e-02,3.1874999999999998e-01,5.2249856471594891e-01,3.4850509786500000e-01,5.2249856471594813e-01,-1.7399346685094813e-01,1.7399346685094813e-01
8,25,1.0625000000000000e-01,3.1874999999999998e-01,4.5399049973954686e-01,3.0218277000400001e-01,4.5399049973954564e-01,-1.5180772973554563e-01,1.5180772973554563e-01
9,25,1.1874999999999999e-01,3.1874999999999998e-01,3.8268343236508989e-01,2.5399738488099999e-01,3.8268343236508984e-01,-1.2868604748408985e-01,1.2868604748408985e-01
10,25,1.3125000000000001e-01,3.1874999999999998e-01,3.0901699437494795e-01,2.0424602141699999e-01,3.0901699437494706e-01,-1.0477097295794707e-01,1.0477097295794707e-01
11,25,1.4374999999999999e-01,3.1874999999999998e-01,2.3344536385590553e-01,1.5323541331200000e-01,2.3344536385590633e-01,-8.0209950543906339e-02,8.0209950543906339e-02
12,25,1.5625000000000000e-01,3.1874999999999998e-01,1.5643446504023098e-01,1.0128005792899999e-01,1.5643446504022962e-01,-5.5154407111229625e-02,5.5154407111229625e-02
13,25,1.6875000000000001e-01,3.1874999999999998e-01,7.8459095727845068e-02,4.8700277308600000e-02,7.8459095727845013e-02,-2.9758818419245013e-02,2.9758818419245013e-02
14,25,1.8124999999999999e-01,3.1874999999999998e-01,1.2246467991473532e-16,-4.1797567153200000e-03,-3.6739403974420594e-16,-4.1797567153196323e-03,4.1797567153196323e-03
15,25,1.9375000000000001e-01,3.1874999999999998e-01,-7.8459095727844375e-02,-5.7034021149199997e-02,-7.8459095727845748e-02,2.1425074578645752e-02,2.1425074578645752e-02
16,25,2.0624999999999999e-01,3.1874999999999998e-01,-1.5643446504023031e-01,-1.0953665187700000e-01,-1.5643446504023034e-01,4.6897813163230342e-02,4.6897813163230342e-02
17,25,2.1875000000000000e-01,3.1874999999999998e-01,-2.3344536385590528e-01,-1.6136395272099999e-01,-2.3344536385590706e-01,7.2081411134907070e-02,7.2081411134907070e-02
18,25,2.3125000000000001e-01,3.1874999999999998e-01,-3.0901699437494773e-01,-2.1219639113800001e-01,-3.0901699437494778e-01,9.6820603236947772e-02,9.6820603236947772e-02
19,25,2.4374999999999999e-01,3.1874999999999998e-01,-3.8268343236508967e-01,-2.6172056824099998e-01,-3.8268343236509050e-01,1.2096286412409052e-01,1.2096286412409052e-01
20,25,2.5624999999999998e-01,3.1874999999999998e-01,-4.5399049973954625e-01,-3.0963115100999999e-01,-4.5399049973954630e-01,1.4435934872954631e-01,1.4435934872954631e-01
21,25,2.6874999999999999e-01,3.1874999999999998e-01,-5.2249856471594835e-01,-3.5563275477000000e-01,-5.2249856471594880e-01,1.6686580994594880e-01,1.6686580994594880e-01
22,25,2.8125000000000000e-01,3.1874999999999998e-01,-5.8778525229247303e-01,-3.9944176433700002e-01,-5.8778525229247336e-01,1.8834348795547334e-01,1.8834348795547334e-01
23,25,2.9375000000000001e-01,3.1874999999999998e-01,-6.4944804833018388e-01,-4.4078808259899999e-01,-6.4944804833018421e-01,2.0865996573118423e-01,2.0865996573118423e-01
24,25,3.0625000000000002e-01,3.1874999999999998e-01,-7.0710678118654746e-01,-4.7941679575500001e-01,-7.0710678118654835e-01,2.2768998543154834e-01,2.2768998543154834e-01
25,25,3.1874999999999998e-01,3.1874999999999998e-01,-7.6040596560003060e-01,-5.1508974494299997e-01,-7.6040596560003082e-01,2.4531622065703085e-01,2.4531622065703085e-01
26,25,3.3124999999999999e-01,3.1874999999999998e-01,-8.0901699437494679e-01,-5.4758699456899995e-01,-8.0901699437494767e-01,2.6142999980594772e-01,2.6142999980594772e-01
27,25,3.4375000000000000e-01,3.1874999999999998e-01,-8.5264016435409196e-01,-5.7670818828100001e-01,-8.5264016435409262e-01,2.7593197607309261e-01,2.7593197607309261e-01
28,25,3.5625000000000001e-01,3.1874999999999998e-01,-8.9100652418836779e-01,-6.0227378423900002e-01,-8.9100652418836845e-01,2.8873273994936843e-01,2.8873273994936843e-01
29,25,3.6875000000000002e-01,3.1874999999999998e-01,-9.2387953251128652e-01,-6.2412616204000004e-01,-9.2387953251128674e-01,2.9975337047128670e-01,2.9975337047128670e-01
30,25,3.8124999999999998e-01,3.1874999999999998e-01,-9.5105651629515353e-01,-6.4213059450900001e-01,-9.5105651629515364e-01,3.0892592178615363e-01,3.0892592178615363e-01
31,25,3.9374999999999999e-01,3.1874999999999998e-01,-9.7236992039767645e-01,-6.5617607833199998e-01,-9.7236992039767633e-01,3.1619384206567636e-01,3.1619384206567636e-01
32,25,4.0625000000000000e-01,3.1874999999999998e-01,-9.8768834059513766e-01,-6.6617601843200003e-01,-9.8768834059513788e-01,3.2151232216313785e-01,3.2151232216313785e-01
33,25,4.1875000000000001e-01,3.1874999999999998e-01,-9.9691733373312796e-01,-6.7206876185300002e-01,-9.9691733373312807e-01,3.2484857188012806e-01,3.2484857188012806e-01
34,25,4.3125000000000002e-01,3.1874999999999998e-01,-1.0000000000000000e+00,-6.7381797787099995e-01,-1.0000000000000000e+00,3.2618202212900005e-01,3.2618202212900005e-01
35,25,4.4374999999999998e-01,3.1874999999999998e-01,-9.9691733373312807e-01,-6.7141288198799998e-01,-9.9691733373312796e-01,3.2550445174512799e-01,3.2550445174512799e-01
36,25,4.5624999999999999e-01,3.1874999999999998e-01,-9.8768834059513788e-01,-6.6486830242100003e-01,-9.8768834059513777e-01,3.2282003817413774e-01,3.2282003817413774e-01
37,25,4.6875000000000000e-01,3.1874999999999998e-01,-9.7236992039767678e-01,-6.5422458867800004e-01,-9.7236992039767645e-01,3.1814533171967641e-01,3.1814533171967641e-01
38,25,4.8125000000000001e-01,3.1874999999999998e-01,-9.5105651629515364e-01,-6.3954736279400004e-01,-9.5105651629515353e-01,3.1150915350115349e-01,3.1150915350115349e-01
39,25,4.9375000000000002e-01,3.1874999999999998e-01,-9.2387953251128663e-01,-6.2092711474700002e-01,-9.2387953251128652e-01,3.0295241776428650e-01,3.0295241776428650e-01
40,25,5.0624999999999998e-01,3.1874999999999998e-01,-8.9100652418836801e-01,-5.9847864455900002e-01,-8.9100652418836768e-01,2.9252787962936766e-01,2.9252787962936766e-01
41,25,5.1875000000000004e-01,3.1874999999999998e-01,-8.5264016435409207e-01,-5.7234035451200005e-01,-8.5264016435409229e-01,2.8029980984209224e-01,2.8029980984209224e-01
42,25,5.3125000000000000e-01,3.1874999999999998e-01,-8.0901699437494756e-01,-5.4267339585800001e-01,-8.0901699437494679e-01,2.6634359851694678e-01,2.6634359851694678e-01
43,25,5.4374999999999996e-01,3.1874999999999998e-01,-7.6040596560003137e-01,-5.0966067526000003e-01,-7.6040596560003160e-01,2.5074529034003157e-01,2.5074529034003157e-01
44,25,5.5625000000000002e-01,3.1874999999999998e-01,-7.0710678118654768e-01,-4.7350572712099998e-01,-7.0710678118654735e-01,2.3360105406554738e-01,2.3360105406554738e-01
45,25,5.6874999999999998e-01,3.1874999999999998e-01,-6.4944804833018421e-01,-4.3443145871700001e-01,-6.4944804833018377e-01,2.1501658961318376e-01,2.1501658961318376e-01
46,25,5.8125000000000004e-01,3.1874999999999998e-01,-5.8778525229247336e-01,-3.9267877590700001e-01,-5.8778525229247358e-01,1.9510647638547357e-01,1.9510647638547357e-01
47,25,5.9375000000000000e-01,3.1874999999999998e-01,-5.2249856471594947e-01,-3.4850509786500000e-01,-5.2249856471594824e-01,1.7399346685094824e-01,1.7399346685094824e-01
48,25,6.0624999999999996e-01,3.1874999999999998e-01,-4.5399049973954697e-01,-3.0218277000400001e-01,-4.5399049973954736e-01,1.5180772973554735e-01,1.5180772973554735e-01
49,25,6.1875000000000002e-01,3.1874999999999998e-01,-3.8268343236509039e-01,-2.5399738488099999e-01,-3.8268343236508995e-01,1.2868604748408996e-01,1.2868604748408996e-01
50,25,6.3124999999999998e-01,3.1874999999999998e-01,-3.0901699437494762e-01,-2.0424602141699999e-01,-3.0901699437494717e-01,1.0477097295794718e-01,1.0477097295794718e-01
51,25,6.4375000000000004e-01,3.1874999999999998e-01,-2.3344536385590520e-01,-1.5323541331200000e-01,-2.3344536385590559e-01,8.0209950543905589e-02,8.0209950543905589e-02
52,25,6.5625000000000000e-01,3.1874999999999998e-01,-1.5643446504023112e-01,-1.0128005792899999e-01,-1.5643446504022973e-01,5.5154407111229736e-02,5.5154407111229736e-02
53,25,6.6874999999999996e-01,3.1874999999999998e-01,-7.8459095727845624e-02,-4.8700277308600000e-02,-7.8459095727846026e-02,2.9758818419246026e-02,2.9758818419246026e-02
54,25,6.8125000000000002e-01,3.1874999999999998e-01,-2.4492935982947064e-16,4.1797567153200000e-03,2.4492935982947064e-16,4.1797567153197554e-03,4.1797567153197554e-03
55,25,6.9374999999999998e-01,3.1874999999999998e-01,7.8459095727844250e-02,5.7034021149199997e-02,7.8459095727844749e-02,-2.1425074578644752e-02,2.1425074578644752e-02
56,25,7.0625000000000004e-01,3.1874999999999998e-01,1.5643446504022973e-01,1.0953665187700000e-01,1.5643446504023023e-01,-4.6897813163230231e-02,4.6897813163230231e-02
57,25,7.1875000000000000e-01,3.1874999999999998e-01,2.3344536385590559e-01,1.6136395272099999e-01,2.3344536385590609e-01,-7.2081411134906098e-02,7.2081411134906098e-02
58,25,7.3124999999999996e-01,3.1874999999999998e-01,3.0901699437494634e-01,2.1219639113800001e-01,3.0901699437494679e-01,-9.6820603236946773e-02,9.6820603236946773e-02
59,25,7.4375000000000002e-01,3.1874999999999998e-01,3.8268343236508995e-01,2.6172056824099998e-01,3.8268343236509039e-01,-1.2096286412409041e-01,1.2096286412409041e-01
60,25,7.5624999999999998e-01,3.1874999999999998e-01,4.5399049973954658e-01,3.0963115100999999e-01,4.5399049973954697e-01,-1.4435934872954698e-01,1.4435934872954698e-01
61,25,7.6875000000000004e-01,3.1874999999999998e-01,5.2249856471594824e-01,3.5563275477000000e-01,5.2249856471594869e-01,-1.6686580994594868e-01,1.6686580994594868e-01
62,25,7.8125000000000000e-01,3.1874999999999998e-01,5.8778525229247358e-01,3.9944176433700002e-01,5.8778525229247403e-01,-1.8834348795547401e-01,1.8834348795547401e-01
63,25,7.9374999999999996e-01,3.1874999999999998e-01,6.4944804833018244e-01,4.4078808259899999e-01,6.4944804833018277e-01,-2.0865996573118278e-01,2.0865996573118278e-01
64,25,8.0625000000000002e-01,3.1874999999999998e-01,7.0710678118654735e-01,4.7941679575500001e-01,7.0710678118654768e-01,-2.2768998543154767e-01,2.2768998543154767e-01
65,25,8.1874999999999998e-01,3.1874999999999998e-01,7.6040596560003049e-01,5.1508974494299997e-01,7.6040596560003082e-01,-2.4531622065703085e-01,2.4531622065703085e-01
66,25,8.3125000000000004e-01,3.1874999999999998e-01,8.0901699437494679e-01,5.4758699456899995e-01,8.0901699437494701e-01,-2.6142999980594706e-01,2.6142999980594706e-01
67,25,8.4375000000000000e-01,3.1874999999999998e-01,8.5264016435409229e-01,5.7670818828100001e-01,8.5264016435409251e-01,-2.7593197607309250e-01,2.7593197607309250e-01
68,25,8.5624999999999996e-01,3.1874999999999998e-01,8.9100652418836734e-01,6.0227378423900002e-01,8.9100652418836757e-01,-2.8873273994936755e-01,2.8873273994936755e-01
69,25,8.6875000000000002e-01,3.1874999999999998e-01,9.2387953251128652e-01,6.2412616204000004e-01,9.2387953251128663e-01,-2.9975337047128658e-01,2.9975337047128658e-01
70,25,8.8124999999999998e-01,3.1874999999999998e-01,9.5105651629515353e-01,6.4213059450900001e-01,9.5105651629515364e-01,-3.0892592178615363e-01,3.0892592178615363e-01
71,25,8.9375000000000004e-01,3.1874999999999998e-01,9.7236992039767645e-01,6.5617607833199998e-01,9.7236992039767656e-01,-3.1619384206567658e-01,3.1619384206567658e-01
72,25,9.0625000000000000e-01,3.1874999999999998e-01,9.8768834059513777e-01,6.6617601843200003e-01,9.8768834059513788e-01,-3.2151232216313785e-01,3.2151232216313785e-01
73,25,9.1874999999999996e-01,3.1874999999999998e-01,9.9691733373312785e-01,6.7206876185300002e-01,9.9691733373312785e-01,-3.2484857188012783e-01,3.2484857188012783e-01
74,25,9.3125000000000002e-01,3.1874999999999998e-01,1.0000000000000000e+00,6.7381797787099995e-01,1.0000000000000000e+00,-3.2618202212900005e-01,3.2618202212900005e-01
75,25,9.4374999999999998e-01,3.1874999999999998e-01,9.9691733373312807e-01,6.7141288198799998e-01,9.9691733373312796e-01,-3.2550445174512799e-01,3.2550445174512799e-01
76,25,9.5625000000000004e-01,3.1874999999999998e-01,9.8768834059513788e-01,6.6486830242100003e-01,9.8768834059513788e-01,-3.2282003817413785e-01,3.2282003817413785e-01
